%%
%%   +-------+--------------+  Top            This diagram illustrates what
%%   |       |              |                 the columns in this file
%%   |       |_             /\                correspond to.  Voltages are
%%   |      /+ \     +--------------+         all in volts.
%%   |     | V3 |    |      __      |
%%   |      \-_/     |     /  \     |         In addition to V1...V7, column
%%   +---+   |  +---(|----|-V2+|----|)---+    eight is the thermocouple
%%   /   |_  |  |_   |     \__/     |    |_   voltage, column nine is an
%%   \  /+ \ | /+ \  |              |   /+ \  encoded time.
%%   / | V4 ||| V5 | |              |  | V6 |
%%   \  \-_/ | \-_/  |      __      |   \-_/
%%   /   |   |  |    |     /  \     |    |
%%   +---+   |  +---(|----|-V1+|----|)---+
%%   |       |  |_   |     \__/     |
%%   8 I     | /+ \  |              |
%%   |       || V7 | +--------------+
%%   |       | \-_/         \/
%%   |       |  |           |
%%   +-------+--+-----------+  Bottom
%%
%% Measurement started Tue Nov 17 10:43:15 2015
-0.000003 0.000011 -0.000003 0.000002 -0.000010 -0.000021 0.000008 0.000885  1447775439
-0.000026 -0.000005 -0.000026 0.000002 0.000005 -0.000000 0.000008 0.000880  1447775448
-0.000051 -0.000015 0.000011 -0.000026 0.000028 -0.000000 0.000000 0.000892  1447775457
0.000011 0.000003 -0.000005 0.000003 -0.000024 0.000005 0.000003 0.000902  1447775467
-0.000016 0.000021 -0.000013 -0.000005 -0.000003 -0.000040 -0.000002 0.000889  1447775476
0.000014 -0.000011 -0.000017 0.000016 -0.000014 -0.000014 -0.000003 0.000879  1447775485
0.000000 -0.000015 0.000001 0.000001 -0.000004 -0.000005 -0.000000 0.000893  1447775494
-0.000039 -0.000017 0.000004 0.000010 -0.000017 -0.000017 -0.000017 0.000895  1447775503
-0.000030 0.000010 0.000009 -0.000005 -0.000017 -0.000003 -0.000012 0.000891  1447775512
-0.000020 -0.000009 0.000010 -0.000005 -0.000010 -0.000003 -0.000012 0.000901  1447775521
-0.000023 -0.000036 0.000037 0.000022 -0.000004 0.000012 0.000004 0.000887  1447775530
-0.000005 0.000003 0.000017 0.000002 -0.000041 -0.000014 0.000011 0.000878  1447775539
-0.000008 -0.000006 0.000003 -0.000000 -0.000015 -0.000017 -0.000012 0.000897  1447775548
-0.000013 -0.000024 0.000038 0.000008 -0.000014 0.000014 -0.000008 0.000897  1447775557
-0.000018 -0.000038 0.000004 0.000010 -0.000013 0.000001 -0.000001 0.000897  1447775566
0.000021 -0.000036 0.000005 0.000004 -0.000032 -0.000025 -0.000027 0.000890  1447775575
0.000009 0.000026 -0.000050 -0.000043 0.000016 -0.000030 -0.000032 0.000889  1447775584
-0.000015 -0.000013 -0.000014 -0.000023 0.000039 0.000021 -0.000033 0.000884  1447775593
-0.000017 0.000005 0.000026 0.000015 0.000007 0.000007 0.000013 0.000883  1447775602
