%%
%%   +-------+--------------+  Top            This diagram illustrates what
%%   |       |              |                 the columns in this file
%%   |       |_             /\                correspond to.  Voltages are
%%   |      /+ \     +--------------+         all in volts.
%%   |     | V3 |    |      __      |
%%   |      \-_/     |     /  \     |         In addition to V1...V7, column
%%   +---+   |  +---(|----|-V2+|----|)---+    eight is the thermocouple
%%   /   |_  |  |_   |     \__/     |    |_   voltage, column nine is an
%%   \  /+ \ | /+ \  |              |   /+ \  encoded time.
%%   / | V4 ||| V5 | |              |  | V6 |
%%   \  \-_/ | \-_/  |      __      |   \-_/
%%   /   |   |  |    |     /  \     |    |
%%   +---+   |  +---(|----|-V1+|----|)---+
%%   |       |  |_   |     \__/     |
%%   8 I     | /+ \  |              |
%%   |       || V7 | +--------------+
%%   |       | \-_/         \/
%%   |       |  |           |
%%   +-------+--+-----------+  Bottom
%%
%% Measurement started Tue Nov 17 10:59:57 2015
-0.000008 0.000006 0.000093 0.000018 -0.000062 0.000003 -0.000015 0.002238  1447776459
-0.000058 -0.000036 0.000052 0.000000 0.000013 0.000022 0.000011 0.002283  1447776468
-0.000010 0.000010 0.000024 -0.000022 0.000042 0.000049 0.000026 0.002331  1447776477
-0.000016 0.000033 0.000043 0.000017 0.000046 0.000037 0.000001 0.002387  1447776486
-0.000025 0.000040 0.000049 -0.000021 0.000024 0.000089 0.000023 0.002422  1447776495
-0.000012 0.000012 0.000040 0.000006 0.000006 0.000030 0.000046 0.002408  1447776504
-0.000001 0.000017 0.000058 0.000033 0.000030 0.000018 0.000041 0.002451  1447776514
0.000018 0.000009 0.000065 -0.000002 0.000015 0.000030 0.000015 0.002535  1447776523
-0.000006 -0.000005 0.000030 0.000008 -0.000006 0.000044 0.000018 0.002510  1447776532
-0.000059 -0.000026 0.000083 0.000013 -0.000005 0.000018 0.000013 0.002607  1447776541
-0.000000 -0.000003 0.000081 0.000033 0.000006 0.000057 0.000009 0.002574  1447776550
-0.000032 0.000000 -0.000020 -0.000035 0.000056 0.000051 0.000046 0.002579  1447776559
0.000012 -0.000000 0.000072 0.000007 0.000087 0.000072 0.000004 0.002645  1447776568
-0.000027 0.000007 0.000052 0.000007 0.000034 0.000062 0.000026 0.002731  1447776577
-0.000010 0.000036 0.000033 0.000025 0.000041 0.000045 0.000003 0.002736  1447776586
-0.000036 0.000016 0.000052 -0.000002 0.000029 0.000030 0.000007 0.002727  1447776595
-0.000009 -0.000002 0.000037 -0.000000 0.000059 0.000070 0.000038 0.002827  1447776604
0.000022 0.000011 0.000036 -0.000004 0.000046 0.000043 0.000025 0.002795  1447776613
-0.000009 -0.000016 0.000064 -0.000001 0.000026 0.000033 0.000007 0.002837  1447776622
-0.000008 0.000029 0.000031 -0.000004 0.000047 0.000049 0.000004 0.002824  1447776631
0.000024 0.000043 0.000046 -0.000001 0.000027 0.000051 -0.000020 0.002914  1447776640
0.000002 -0.000001 0.000049 -0.000006 0.000049 0.000064 -0.000022 0.002916  1447776649
-0.000045 -0.000049 0.000037 -0.000000 -0.000008 0.000044 0.000028 0.002967  1447776658
0.000014 0.000000 0.000048 0.000023 0.000054 0.000059 0.000035 0.003008  1447776667
0.000021 0.000006 0.000063 0.000026 0.000017 0.000041 0.000032 0.003011  1447776676
-0.000005 -0.000003 0.000099 0.000054 0.000038 0.000072 0.000037 0.003067  1447776686
-0.000008 -0.000008 0.000069 0.000017 0.000040 0.000036 -0.000014 0.003061  1447776695
-0.000030 -0.000000 0.000057 0.000003 0.000043 0.000051 0.000002 0.003112  1447776704
-0.000022 -0.000012 0.000046 -0.000032 0.000038 0.000056 0.000005 0.003129  1447776713
-0.000019 0.000001 0.000060 -0.000013 0.000061 0.000055 0.000002 0.003157  1447776722
0.000003 0.000013 0.000032 -0.000057 0.000090 0.000064 -0.000021 0.003200  1447776731
-0.000025 0.000053 0.000038 -0.000010 0.000083 0.000085 -0.000003 0.003224  1447776740
-0.000004 0.000028 0.000068 0.000008 0.000032 0.000087 -0.000032 0.003231  1447776749
0.000021 0.000028 0.000051 -0.000073 0.000053 0.000051 0.000003 0.003263  1447776758
0.000059 0.000036 0.000095 -0.000042 0.000019 0.000053 -0.000003 0.003269  1447776767
0.000024 0.000012 0.000075 0.000002 0.000032 0.000032 0.000019 0.003299  1447776776
0.000012 0.000030 0.000116 0.000037 0.000026 0.000050 0.000017 0.003317  1447776785
0.000025 -0.000011 0.000039 -0.000003 0.000051 0.000073 0.000015 0.003357  1447776794
0.000037 0.000004 0.000063 0.000013 0.000030 0.000083 -0.000005 0.003367  1447776803
-0.000010 0.000010 0.000064 0.000000 0.000071 0.000049 -0.000001 0.003407  1447776812
0.000023 0.000013 0.000039 -0.000028 0.000047 0.000036 0.000001 0.003409  1447776821
0.000041 0.000001 0.000026 -0.000001 0.000026 0.000039 0.000021 0.003439  1447776830
0.000002 0.000006 0.000072 0.000007 0.000035 0.000011 0.000007 0.003472  1447776839
0.000000 0.000020 0.000055 0.000041 0.000032 0.000046 0.000041 0.003476  1447776849
0.000011 -0.000021 0.000065 -0.000006 0.000002 0.000058 0.000003 0.003500  1447776858
-0.000003 0.000008 0.000042 -0.000041 0.000054 0.000056 -0.000023 0.003518  1447776867
0.000035 0.000019 0.000006 -0.000035 0.000096 0.000103 -0.000034 0.003552  1447776876
-0.000020 0.000018 0.000037 0.000000 0.000053 0.000058 0.000010 0.003558  1447776885
0.000002 -0.000014 0.000083 0.000032 0.000009 0.000034 0.000058 0.003570  1447776894
0.000007 0.000018 0.000027 0.000008 0.000020 -0.000003 0.000054 0.003603  1447776903
0.000038 0.000015 0.000036 -0.000002 0.000052 0.000034 0.000020 0.003631  1447776912
0.000005 0.000016 0.000072 -0.000001 0.000069 0.000094 -0.000024 0.003652  1447776921
-0.000029 0.000002 0.000092 0.000034 0.000061 0.000037 -0.000024 0.003676  1447776930
-0.000004 0.000019 0.000064 0.000016 0.000031 0.000045 0.000010 0.003688  1447776939
0.000013 -0.000017 0.000060 0.000020 -0.000002 0.000037 0.000021 0.003706  1447776948
-0.000009 0.000007 0.000044 0.000003 0.000024 0.000057 0.000018 0.003724  1447776957
0.000018 0.000021 0.000073 0.000034 0.000033 0.000007 0.000039 0.003743  1447776966
-0.000021 -0.000047 0.000048 0.000003 0.000030 0.000065 0.000011 0.003765  1447776975
0.000013 -0.000022 0.000085 0.000038 0.000029 0.000025 -0.000016 0.003790  1447776984
0.000024 0.000002 0.000013 -0.000027 0.000019 0.000046 -0.000008 0.003800  1447776993
0.000001 0.000028 0.000032 0.000015 0.000055 0.000067 0.000019 0.003804  1447777002
0.000014 -0.000019 0.000048 0.000009 -0.000015 0.000049 0.000015 0.003834  1447777012
0.000006 -0.000010 0.000064 0.000013 0.000032 0.000033 0.000014 0.003841  1447777021
